SourceFile,FileName,GPSLatitude,GPSLongitude
/var/www/html/cycloscope/geotagged/20140507/GOPR1375.JPG,GOPR1375.JPG,45.0154127777778,12.2303035555556
/var/www/html/cycloscope/geotagged/20140507/GOPR1376.JPG,GOPR1376.JPG,45.0206926666667,12.2328086666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1377.JPG,GOPR1377.JPG,45.0189944999822,12.2340491666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1378.JPG,GOPR1378.JPG,45.0184463076958,12.2315926153417
/var/www/html/cycloscope/geotagged/20140507/GOPR1379.JPG,GOPR1379.JPG,45.018568,12.229122
/var/www/html/cycloscope/geotagged/20140507/GOPR1380.JPG,GOPR1380.JPG,45.0182041538431,12.229346692325
/var/www/html/cycloscope/geotagged/20140507/GOPR1381.JPG,GOPR1381.JPG,45.0207975,12.2302797142611
/var/www/html/cycloscope/geotagged/20140507/GOPR1382.JPG,GOPR1382.JPG,45.0211147272667,12.232844
/var/www/html/cycloscope/geotagged/20140507/GOPR1383.JPG,GOPR1383.JPG,45.023301,12.23403
/var/www/html/cycloscope/geotagged/20140507/GOPR1384.JPG,GOPR1384.JPG,45.026252,12.235412
/var/www/html/cycloscope/geotagged/20140507/GOPR1385.JPG,GOPR1385.JPG,45.029088058825,12.236755
/var/www/html/cycloscope/geotagged/20140507/GOPR1386.JPG,GOPR1386.JPG,45.0317555624861,12.2380683124917
/var/www/html/cycloscope/geotagged/20140507/GOPR1387.JPG,GOPR1387.JPG,45.0349964444444,12.2395594444444
/var/www/html/cycloscope/geotagged/20140507/GOPR1388.JPG,GOPR1388.JPG,45.038337263175,12.2411352631583
/var/www/html/cycloscope/geotagged/20140507/GOPR1389.JPG,GOPR1389.JPG,45.041539,12.2426436666667
/var/www/html/cycloscope/geotagged/20140507/GOPR1390.JPG,GOPR1390.JPG,45.0450848822806,12.2443237646389
/var/www/html/cycloscope/geotagged/20140507/GOPR1391.JPG,GOPR1391.JPG,45.048574,12.245963
/var/www/html/cycloscope/geotagged/20140507/GOPR1392.JPG,GOPR1392.JPG,45.0522983684231,12.2463264736389
/var/www/html/cycloscope/geotagged/20140507/GOPR1393.JPG,GOPR1393.JPG,45.0556701999694,12.2451112000722
/var/www/html/cycloscope/geotagged/20140507/GOPR1394.JPG,GOPR1394.JPG,45.0577125,12.244282
/var/www/html/cycloscope/geotagged/20140507/GOPR1395.JPG,GOPR1395.JPG,45.0619125,12.24332
/var/www/html/cycloscope/geotagged/20140507/GOPR1396.JPG,GOPR1396.JPG,45.0658576249806,12.2442616250611
/var/www/html/cycloscope/geotagged/20140507/GOPR1397.JPG,GOPR1397.JPG,45.0662504,12.2473256
/var/www/html/cycloscope/geotagged/20140507/GOPR1398.JPG,GOPR1398.JPG,45.0652974736917,12.2510524210472
/var/www/html/cycloscope/geotagged/20140507/GOPR1399.JPG,GOPR1399.JPG,45.0660833750417,12.2551176250056
/var/www/html/cycloscope/geotagged/20140507/GOPR1400.JPG,GOPR1400.JPG,45.0661767895889,12.2594425263306
/var/www/html/cycloscope/geotagged/20140507/GOPR1401.JPG,GOPR1401.JPG,45.0670598461539,12.2620498461528
/var/www/html/cycloscope/geotagged/20140507/GOPR1402.JPG,GOPR1402.JPG,45.06765347059,12.2652405881667
/var/www/html/cycloscope/geotagged/20140507/GOPR1403.JPG,GOPR1403.JPG,45.0679743333333,12.269914
/var/www/html/cycloscope/geotagged/20140507/GOPR1404.JPG,GOPR1404.JPG,45.0682896666667,12.2748338888889
/var/www/html/cycloscope/geotagged/20140507/GOPR1405.JPG,GOPR1405.JPG,45.0686,12.279356
/var/www/html/cycloscope/geotagged/20140507/GOPR1406.JPG,GOPR1406.JPG,45.0688966666667,12.2834561111111
/var/www/html/cycloscope/geotagged/20140507/GOPR1407.JPG,GOPR1407.JPG,45.070422,12.287977
/var/www/html/cycloscope/geotagged/20140507/GOPR1408.JPG,GOPR1408.JPG,45.0717084444444,12.2914205555556
/var/www/html/cycloscope/geotagged/20140507/GOPR1409.JPG,GOPR1409.JPG,45.0718113333333,12.2951353333333
/var/www/html/cycloscope/geotagged/20140507/GOPR1410.JPG,GOPR1410.JPG,45.0715872308111,12.2987894614667
/var/www/html/cycloscope/geotagged/20140507/GOPR1411.JPG,GOPR1411.JPG,45.0723625,12.3016348333333
/var/www/html/cycloscope/geotagged/20140507/GOPR1412.JPG,GOPR1412.JPG,45.0749004286194,12.3025727143014
/var/www/html/cycloscope/geotagged/20140507/GOPR1413.JPG,GOPR1413.JPG,45.0755217142861,12.3025528571428
